,filenames,page_num,sent_num,text,confidence_rating
893,data/raw/IPCC_AR6_WGIII_FullReport.pdf,46,19,Addressing inequality and many forms of status consumption63 and focusing on wellbeing supports climate change mitigation efforts ,high
894,data/raw/IPCC_AR6_WGIII_FullReport.pdf,48,4,"CDR methods vary in terms of their maturity, removal process, time scale of carbon storage, storage medium, mitigation potential, cost, co-benefits, impacts and risks, and governance requirements ",high
895,data/raw/IPCC_AR6_WGIII_FullReport.pdf,48,5,"Specifically, maturity ranges from lower maturity (e.g., ocean alkalinisation) to higher maturity (e.g., reforestation); removal and storage potential ranges from lower potential (<1 GtCO2 yr–1, e.g., blue carbon management) to higher potential (>3 GtCO2 yr–1, e.g., agroforestry); costs range from lower cost (e.g., USD-45–100 per tCO2 for soil carbon sequestration) to higher cost (e.g., USD100–300 per tCO2 for DACCS) ",medium
896,data/raw/IPCC_AR6_WGIII_FullReport.pdf,48,6,"Estimated storage time scales vary from decades to centuries for methods that store carbon in vegetation and through soil carbon management, to 10,000 years or more for methods that store carbon in geological formations ",high
897,data/raw/IPCC_AR6_WGIII_FullReport.pdf,48,8,"Afforestation, reforestation, improved forest management, agroforestry and soil carbon sequestration are currently the only widely practiced CDR methods ",high
898,data/raw/IPCC_AR6_WGIII_FullReport.pdf,48,10,"Reforestation, improved forest management, soil carbon sequestration, peatland restoration and blue carbon management are examples of methods that can enhance biodiversity and ecosystem functions, employment and local livelihoods, depending on context ",high
899,data/raw/IPCC_AR6_WGIII_FullReport.pdf,48,11,"In contrast, afforestation or production of biomass crops for BECCS or biochar, when poorly implemented, can have adverse socio-economic and environmental impacts, including on biodiversity, food and water security, local livelihoods and on the rights of Indigenous Peoples, especially if implemented at large scales and where land tenure is insecure ",high
900,data/raw/IPCC_AR6_WGIII_FullReport.pdf,48,12,"Ocean fertilisation, if implemented, could lead to nutrient redistribution, restructuring of ecosystems, enhanced oxygen consumption and acidification in deeper waters ",medium
901,data/raw/IPCC_AR6_WGIII_FullReport.pdf,49,2,The global economic benefit of limiting warming to 2°C is reported to exceed the cost of mitigation in most of the assessed literature ,medium
902,data/raw/IPCC_AR6_WGIII_FullReport.pdf,49,12,"The corresponding reductions in average annual global GDP growth over 2020–2050, in percentage points, are as follows: 0.09–0.14 (C1), 0.05–0.09 (C2), 0.03–0.07 (C4), 0.02–0.04 (C5).66 There are large variations in the modelled effects of mitigation on GDP across regions, depending notably on economic structure, regional emissions reductions, policy design and level of international cooperation67 ",high
903,data/raw/IPCC_AR6_WGIII_FullReport.pdf,49,13,Country-level studies also show large variations in the effect of mitigation on GDP depending notably on the level of mitigation and on the way it is achieved ,high
904,data/raw/IPCC_AR6_WGIII_FullReport.pdf,49,14,Macroeconomic implications of mitigation co-benefits and trade-offs are not quantified comprehensively across the above scenarios and depend strongly on mitigation strategies ,high
905,data/raw/IPCC_AR6_WGIII_FullReport.pdf,49,16,"Models that incorporate the economic damages from climate change find that the global cost of limiting warming to 2°C over the 21st century is lower than the global economic benefits of reducing warming, unless: (i) climate damages are towards the low end of the range; or, (ii) future damages are discounted at high rates (medium confidence).68 Modelled pathways with a peak in global emissions between now and 2025 at the latest, compared to modelled pathways with a later peak in global emissions, entail more rapid near-term transitions and higher up-front investments, but bring long-term gains for the economy, as well as earlier benefits of avoided climate change impacts ",high
906,data/raw/IPCC_AR6_WGIII_FullReport.pdf,52,14,"Electrification combined with low-GHG energy, and shifts to public transport can enhance health, employment, and can elicit energy security and deliver equity ",high
907,data/raw/IPCC_AR6_WGIII_FullReport.pdf,52,16,"However, some industrial options could impose high costs ",medium
908,data/raw/IPCC_AR6_WGIII_FullReport.pdf,54,12,"Limited economic, social and institutional resources often result in high vulnerability and low adaptive capacity, especially in developing countries ",medium
909,data/raw/IPCC_AR6_WGIII_FullReport.pdf,54,14,"However, land and aquatic ecosystems can be adversely affected by some mitigation actions, depending on their implementation ",medium
910,data/raw/IPCC_AR6_WGIII_FullReport.pdf,54,15,Coordinated cross-sectoral policies and planning can maximise synergies and avoid or reduce trade-offs between mitigation and adaptation ,high
911,data/raw/IPCC_AR6_WGIII_FullReport.pdf,54,17,"These options can also reduce flood risks, pressure on urban sewer systems, urban heat island effects, and can deliver health benefits from reduced air pollution ",high
912,data/raw/IPCC_AR6_WGIII_FullReport.pdf,54,19,"For example, increasing urban density to reduce travel demand, could imply high vulnerability to heat waves and flooding ",high
913,data/raw/IPCC_AR6_WGIII_FullReport.pdf,54,28,"Absence or limited resources in social and institutional systems can lead to poorly coordinated responses, thus reducing the potential for maximising mitigation and adaptation benefits, and increasing risk ",high
914,data/raw/IPCC_AR6_WGIII_FullReport.pdf,55,12,"Applying just transition principles and implementing them through collective and participatory decision-making processes is an effective way of integrating equity principles into policies at all scales, in different ways depending on national circumstances ",medium
915,data/raw/IPCC_AR6_WGIII_FullReport.pdf,55,14,"A multitude of actors, networks, and movements are engaged ",high
916,data/raw/IPCC_AR6_WGIII_FullReport.pdf,55,16,"The consideration of ethics and equity can help address the uneven distribution of adverse impacts associated with 1.5°C and higher levels of global warming, in all societies ",high
917,data/raw/IPCC_AR6_WGIII_FullReport.pdf,55,17,"Consideration of climate justice can help to facilitate shifting development pathways towards sustainability, including through equitable sharing of benefits and burdens of mitigation, increasing resilience to the impacts of climate change, especially for vulnerable countries and communities, and equitably supporting those in need ",high
918,data/raw/IPCC_AR6_WGIII_FullReport.pdf,56,13,This enables deployment in many regions ,high
919,data/raw/IPCC_AR6_WGIII_FullReport.pdf,56,14,"While many mitigation options have environmental co-benefits, including improved air quality and reducing toxic waste, many also have adverse environmental impacts, such as reduced biodiversity, when applied at very large scale, for example very large scale bioenergy or large scale use of battery storage, that would have to be managed ",medium
920,data/raw/IPCC_AR6_WGIII_FullReport.pdf,56,15,Almost all mitigation options face institutional barriers that need to be addressed to enable their application at scale ,medium
921,data/raw/IPCC_AR6_WGIII_FullReport.pdf,56,22,"Strengthened and coordinated near-term actions in cost-effective modelled global pathways that limit warming to 2°C (>67%) or lower, reduce the overall risks to the feasibility of the system transitions, compared to modelled pathways with relatively delayed or uncoordinated action.73 ",high
922,data/raw/IPCC_AR6_WGIII_FullReport.pdf,57,1,"Policies that shift development pathways towards sustainability can broaden the portfolio of available mitigation responses, and enable the pursuit of synergies with development objectives ",medium
923,data/raw/IPCC_AR6_WGIII_FullReport.pdf,57,2,Actions can be taken now to shift development pathways and accelerate mitigation and transitions across systems ,high
924,data/raw/IPCC_AR6_WGIII_FullReport.pdf,57,4,"Choices made by policymakers, citizens, the private sector and other stakeholders influence societies’ development pathways ",high
925,data/raw/IPCC_AR6_WGIII_FullReport.pdf,57,5,"Actions that steer, for example, energy and land systems transitions, economy-wide structural change, and behaviour change, can shift development pathways towards sustainability74 ",medium
926,data/raw/IPCC_AR6_WGIII_FullReport.pdf,57,7,It can also facilitate the combination of mitigation and other development goals ,high
927,data/raw/IPCC_AR6_WGIII_FullReport.pdf,57,8,"For example, measures promoting walkable urban areas combined with electrification and renewable energy can create health co-benefits from cleaner air and benefits from enhanced mobility ",high
928,data/raw/IPCC_AR6_WGIII_FullReport.pdf,57,9,Coordinated housing policies that broaden relocation options can make mitigation measures in transport more effective ,medium
929,data/raw/IPCC_AR6_WGIII_FullReport.pdf,57,13,"In some situations, such as with innovation in technology at an early stage of development and some changes in behaviour towards low emissions, because the enabling conditions may take time to be established, action in the near term can yield accelerated mitigation in the mid-term ",medium
930,data/raw/IPCC_AR6_WGIII_FullReport.pdf,57,14,"In other situations, the enabling conditions can be put in place and yield results in a relatively short time frame, for example the provision of energy related information, advice and feedback to promote energy saving behaviour ",high
931,data/raw/IPCC_AR6_WGIII_FullReport.pdf,57,16,"Climate governance is most effective when it integrates across multiple policy domains, helps realise synergies and minimise trade-offs, and connects national and sub-national policymaking levels ",high
